"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Regulation"
"Ppp1r14a",6.78022984124705,-0.205201524158793,1.1792675336452,-0.174007609218665,0.86185948217131,1,"Not Significant"
"Ppp1r14b",10629.7299291588,-0.117722244611964,0.209540313052392,-0.561811915316405,0.574244172998689,1,"Not Significant"
"Ppp1r14c",4.71858450304251,3.54404538882654,1.47640110086612,2.40046243987996,0.0163743710916797,0.167393074835713,"Not Significant"
"Ppp1r14d",148.741860175448,1.32855880242987,0.573431855771407,2.31685559331655,0.0205115994604381,0.196395762702621,"Not Significant"
"Ppp1r15a",638.471573735033,-0.282216514591983,0.251709080889644,-1.12120116443361,0.262202244197212,0.864702785625313,"Not Significant"
"Ppp1r15b",7127.53266332876,-0.127689839546618,0.0990708539104183,-1.28887391706624,0.19744192318831,0.774999396581754,"Not Significant"
"Ppp1r16a",907.846781874766,0.08707518736331,0.140878828201705,0.618085687358496,0.536518856420097,1,"Not Significant"
"Ppp1r16b",1.69870173933378,1.41636228561202,1.99291253646406,0.71069967181049,0.477270363084666,1,"Not Significant"
"Ppp1r18",1093.06248673575,-0.643770448421391,0.178233428535032,-3.61195121315224,0.000303901748355937,0.0074267314291391,"Downregulated"
"Ppp1r1a",0.106985926180306,0.913867797977817,4.08045587181216,0.223962181355967,0.822786730659797,1,"Not Significant"
"Ppp1r1b",7721.77037591151,0.862320731133328,0.317148105504365,2.71898433623612,0.0065482708975409,0.0846751205174735,"Not Significant"
"Ppp1r1c",0.111194753476179,-1.00967754678275,4.08045587181216,-0.247442339410559,0.804565910578235,1,"Not Significant"
"Ppp1r2",3939.70975800607,-0.0191121535773543,0.167941317605762,-0.113802570146672,0.909394301149672,1,"Not Significant"
"Ppp1r2-ps3",1.66952536110818,-1.05836252442244,1.7988648745378,-0.588350208736148,0.556297251103956,1,"Not Significant"
"Ppp1r2-ps7",0.114215149854036,-1.00967754678275,4.08045587181216,-0.247442339410559,0.804565910578235,1,"Not Significant"
"Ppp1r21",684.250190985813,0.0430500849956848,0.13995822435829,0.307592391894582,0.758392510106864,1,"Not Significant"
"Ppp1r26",137.008366925429,1.4581788485627,0.261764588616767,5.57057337766007,2.53902353560653e-08,2.29173151713767e-06,"Upregulated"
"Ppp1r27",0.114702204983179,0,4.08045587181216,0,1,1,"Not Significant"
"Ppp1r32",3.06491961870429,0.482349016407503,1.33491490185432,0.361333157445074,0.717850409645926,1,"Not Significant"
"Ppp1r35",605.997950925452,-0.193233751661115,0.22820410779945,-0.846758428340529,0.397129784076904,0.981592336943929,"Not Significant"
"Ppp1r36",2.13189400623211,0.260658092925924,2.09348626319013,0.124509101162538,0.900912194768801,1,"Not Significant"
"Ppp1r37",2603.82128958821,0.164443935754049,0.144430159237247,1.13857061864708,0.254882288911861,0.853602344478906,"Not Significant"
"Ppp1r3b",317.872147037376,1.53935417470279,1.06009924809152,1.45208496041674,0.146477983194643,0.681515183349206,"Not Significant"
"Ppp1r3c",6.22172336023383,1.50598961135469,1.12372257186614,1.34017919463318,0.180187093936149,0.745932943368067,"Not Significant"
"Ppp1r3d",0.476103604589737,0,4.08045587178987,0,1,1,"Not Significant"
"Ppp1r3e",271.014918264472,-0.240589953904056,0.189077591878112,-1.27244033263948,0.203216711419652,0.784481872107325,"Not Significant"
"Ppp1r3f",72.0032482027482,-0.0237998950123578,0.345820533383996,-0.0688215207450699,0.945131687622926,1,"Not Significant"
"Ppp1r3fos",4.34144118188127,-0.786881970964481,1.11978914191638,-0.702705484014453,0.482239309355851,1,"Not Significant"
"Ppp1r3g",4.92108997879199,2.86397289414166,1.84818997616848,1.54960958076346,0.1212352520059,0.615377776838753,"Not Significant"
"Ppp1r42",0.340211108355548,1.87399645338144,4.03223256379797,0.464754059626044,0.642107590131757,1,"Not Significant"
"Ppp1r7",2217.88075564891,-0.153232454137161,0.152202089397875,-1.00676971481379,0.314045451467456,0.915123346880338,"Not Significant"
"Ppp1r8",2458.454122051,-0.0659561583430849,0.213622527869653,-0.308750949634532,0.757510983759785,1,"Not Significant"
"Ppp1r9a",737.298671055932,-0.352245144305017,0.205330550648081,-1.71550284744881,0.0862530737863913,0.504262114830044,"Not Significant"
"Ppp1r9b",3145.51002488538,-0.218906196339156,0.163972225737941,-1.33501997276667,0.181869809619489,0.748675048725285,"Not Significant"
"Ppp2ca",9416.84962831487,-0.167425394689848,0.113746829261317,-1.47191263068277,0.141044472346611,0.66848289003444,"Not Significant"
"Ppp2cb",7839.9846063778,0.0699851892967874,0.141696558774888,0.493908884604404,0.621370529678608,1,"Not Significant"
"Ppp2r1a",10222.5139670618,0.0230825094081074,0.105970829397305,0.217819465407472,0.827569777487901,1,"Not Significant"
"Ppp2r1b",2779.13858656151,-0.00875929012043625,0.148403066328364,-0.0590236464592653,0.952933273791477,1,"Not Significant"
"Ppp2r2a",3893.64096100046,-0.240370439908864,0.121907498841969,-1.97174449637804,0.048638781313748,0.352751956200121,"Not Significant"
"Ppp2r2b",7.34161833655536,4.22636057836912,1.52054350466527,2.77950651553341,0.00544415613715501,0.0736621651237298,"Not Significant"
"Ppp2r2c",12.5071701841854,-3.14389469140328,1.25237543732403,-2.51034521893922,0.0120613184651435,0.135126868379952,"Not Significant"
"Ppp2r2d",1435.92568913735,-0.025193437787183,0.156141755154642,-0.161349779642426,0.871817918353722,1,"Not Significant"
"Ppp2r3a",597.212099894958,-0.51558296433679,0.205316735105152,-2.51115898600635,0.012033548781745,0.135126868379952,"Not Significant"
"Ppp2r3c",604.822272252565,0.20063622344432,0.14777559333714,1.35770879962959,0.174556103467913,0.739309017116657,"Not Significant"
"Ppp2r3d",98.7598552846463,-0.227999974665431,0.364502121049666,-0.625510693898992,0.531635931989156,1,"Not Significant"
"Ppp2r4",6614.9059146482,-0.104791594654373,0.112285415088595,-0.933260963337853,0.350685245148193,0.950740233525439,"Not Significant"
"Ppp2r5a",3126.11664751699,-0.251021471861033,0.120694622384572,-2.07980659702632,0.0375432757753719,0.294464314295464,"Not Significant"
"Ppp2r5b",396.580211162127,0.122866765463166,0.208262980038807,0.589959701144544,0.555217667244659,1,"Not Significant"
"Ppp2r5c",4583.01451162367,-0.0459306052745243,0.128805355133813,-0.35658925226213,0.72139932467782,1,"Not Significant"
"Ppp2r5d",3677.24236106145,0.00616217137133753,0.121140929568301,0.0508677900466596,0.959430872086822,1,"Not Significant"
"Ppp2r5e",1895.10998441309,0.0913175259847799,0.105824061151497,0.862918366495598,0.388182351745326,0.975298418021451,"Not Significant"
"Ppp3ca",2447.39333625133,-0.674649258606828,0.1837280645753,-3.6719989412958,0.0002406606796606,0.00617402112593417,"Downregulated"
"Ppp3cb",1896.16624930488,-0.0189979798855934,0.121668978414445,-0.156144813026045,0.875918875854512,1,"Not Significant"
"Ppp3cc",119.535090700984,0.214176835024814,0.334967303252003,0.639396242395886,0.522565192834501,1,"Not Significant"
"Ppp3r1",4190.23844442866,-0.268051200379713,0.130896366363781,-2.0478123864398,0.0405783861983085,0.311166075696614,"Not Significant"
"Ppp4c",4048.08224378738,-0.0437487400326021,0.193473859708621,-0.226122227046534,0.821106357579327,1,"Not Significant"
"Ppp4r1",3576.62936039668,-0.18919968896779,0.164333934191964,-1.15131235613686,0.24960375565363,0.847587714873101,"Not Significant"
"Ppp4r1l-ps",24.2219687829118,0.452295389596138,0.617059009843354,0.732985634082157,0.463567191428174,1,"Not Significant"
"Ppp4r2",5157.94654372159,-0.0939424433713919,0.130959693273243,-0.717338602614045,0.473165193679879,1,"Not Significant"
"Ppp4r4",3.56920205362613,-0.135212251668126,1.2384719268697,-0.10917667872366,0.9130623574053,1,"Not Significant"
"Ppp5c",4050.36519981518,-0.194539581639962,0.154729668876159,-1.2572868736355,0.208649775393121,0.790830036616172,"Not Significant"
"Ppp6c",1164.87896758797,-0.0943360579359244,0.115221394416803,-0.818737339653018,0.412936287961525,0.989800194495135,"Not Significant"
"Ppp6r1",4548.33313396038,0.0829107073002424,0.141483727204305,0.586008786583054,0.557869610228968,1,"Not Significant"
"Ppp6r2",342.768461007884,0.239632869177534,0.291150876735067,0.823053915772984,0.410477333850187,0.989321408032214,"Not Significant"
"Ppp6r3",4723.72232711848,0.0758087713792421,0.135598621511244,0.559067419228566,0.576115709225572,1,"Not Significant"
"Pprc1",3434.76876049535,-0.149697999981966,0.216655944801692,-0.690948038000927,0.48959819607277,1,"Not Significant"
"Ppt1",861.268828754549,0.217587124117869,0.160541994609528,1.35532839645531,0.175312951622989,0.740200852611569,"Not Significant"
"Ppt2",583.281472947323,0.583644054307789,0.181998385965376,3.20686390273165,0.00134190464258344,0.0247243461065689,"Upregulated"
"Pptc7",1858.8223159891,-0.114163589283784,0.232194514077577,-0.4916722074047,0.622951088707117,1,"Not Significant"
"Ppwd1",542.696008679678,-0.0936383568313194,0.129296109552865,-0.72421635233374,0.468932920950066,1,"Not Significant"
"Pqbp1",1031.93050326043,-0.0542799411899663,0.143194223611034,-0.379065159341971,0.704639477796128,1,"Not Significant"
"Pqlc1",697.074960270954,-0.39562095992045,0.154458360433317,-2.56134377453299,0.0104268124173257,0.121233315976364,"Not Significant"
"Pqlc2",221.828923330113,0.116863229361812,0.235266140800006,0.496727786516269,0.619381025031133,1,"Not Significant"
"Pqlc3",261.149356930456,-0.291625327446804,0.333231423879535,-0.875143538540434,0.381495809854894,0.970465966939234,"Not Significant"
"Pradc1",303.246723425381,0.0440004451572977,0.189851523672517,0.231762402040007,0.816722560806999,1,"Not Significant"
"Praf2",634.53505680836,-0.0267083904734765,0.156936578014627,-0.170185885351643,0.864863951650923,1,"Not Significant"
"Pram1",5.4976089099349,1.49023357945384,1.13948957833828,1.30780799384496,0.190938442175767,0.763173242672342,"Not Significant"
"Pramef12",0.114215149854036,-1.00967754678275,4.08045587181216,-0.247442339410559,0.804565910578235,1,"Not Significant"
"Pramef17",4.1931925874941,0.487542048180728,1.39436873839846,0.349650730653004,0.726600833567281,1,"Not Significant"
"Pramef25",45.4991627176356,-0.0549790089616681,0.552036570974237,-0.0995930557003513,0.920667407163647,1,"Not Significant"
"Pramef6",3.99912218734628,0.121417206483413,1.2767937041972,0.0950953987980035,0.924239052742285,1,"Not Significant"
"Pramef8",488.680459006232,0.123583713411034,0.180831299855472,0.683419925144639,0.494341533006736,1,"Not Significant"
"Pramel3",0.100988214949309,-1.00967754678275,4.08045587181216,-0.247442339410559,0.804565910578235,1,"Not Significant"
"Pramel4",0.324020910882942,-0.0479048743691359,4.08045587181216,-0.0117400790191271,0.990632987383568,1,"Not Significant"
"Pramel5",0.110592603604057,0.913867797977817,4.08045587181216,0.223962181355967,0.822786730659797,1,"Not Significant"
"Pramel7",0.344106614949538,0,4.08045587179483,0,1,1,"Not Significant"
"Prap1",0.454215865471997,-0.0479122504606082,4.08045587180351,-0.0117418866827327,0.990631545176094,1,"Not Significant"
"Prc1",4592.52192917265,-0.112127778044773,0.119170776397937,-0.940899954115885,0.346756131147758,0.9484539495938,"Not Significant"
"Prcc",2054.275850379,-0.0111044669618083,0.117368630348148,-0.0946118816319951,0.924623111996705,1,"Not Significant"
"Prcp",525.682972173075,0.730456322527895,0.150023533804749,4.86894491819237,1.12195673034727e-06,6.32119801580223e-05,"Upregulated"
"Prdm1",132.233932324607,0.722950542576959,0.685704399721918,1.05431807477121,0.291737316208009,0.8946179691599,"Not Significant"
"Prdm10",197.235593975834,-0.116990390840666,0.372707776375603,-0.313893077247648,0.753602248413953,1,"Not Significant"
"Prdm11",3.4270955394311,2.16726409297652,1.78109119574988,1.21681814954122,0.223673412996251,0.812797157155574,"Not Significant"
"Prdm12",0.908440195675133,-1.59455852827758,3.99077178301495,-0.399561441990783,0.689479560742043,1,"Not Significant"
"Prdm14",0.917467178359494,-2.51976555163523,3.33494052791402,-0.755565363323381,0.449909829247414,1,"Not Significant"
"Prdm15",430.121773039263,-0.0585823634948019,0.163794506768204,-0.357657681265865,0.720599506320646,1,"Not Significant"
"Prdm16",529.889710558037,-0.168623718889199,0.405934328461777,-0.415396548323892,0.677851633058649,1,"Not Significant"
"Prdm2",1831.29457085829,0.0257172406516433,0.181502544939329,0.14169079921298,0.887324242779593,1,"Not Significant"
"Prdm4",1455.9642983079,0.114459364596368,0.136897627435403,0.836094582065541,0.403101696108325,0.984729231350636,"Not Significant"
"Prdm5",143.404320296427,-0.054639808015544,0.436725446601974,-0.125112489873625,0.900434495503313,1,"Not Significant"
"Prdm6",9.92997459172645,-0.783510246953763,1.09003794889892,-0.718791715229006,0.472269263053365,1,"Not Significant"
"Prdm8",4.03733543406978,-2.01499237113758,1.41929433640131,-1.41971423365691,0.155690892592201,0.702372765190668,"Not Significant"
"Prdm9",94.8538535906036,-0.0846778725632229,0.427350907015377,-0.198145999395705,0.842930835933624,1,"Not Significant"
"Prdx1",23171.9178851219,-0.00334655998988531,0.148029150841247,-0.0226074389460919,0.981963409924435,1,"Not Significant"
"Prdx2",6862.56519857794,0.357677629478077,0.166897079328088,2.14310298848879,0.0321048295560051,0.265349445037887,"Not Significant"
"Prdx3",4039.07539310308,0.0244053522318856,0.138833829496534,0.175788223377465,0.860460321947438,1,"Not Significant"
"Prdx4",1266.10609484567,0.303328970127679,0.185520006422168,1.6350202653477,0.102044799436776,0.557713342398998,"Not Significant"
"Prdx5",1757.07683412633,-0.234814377285035,0.211812960657041,-1.10859305566875,0.267605775222967,0.871004135069071,"Not Significant"
"Prdx6",10257.858715682,0.202620408231402,0.114002212774646,1.77733750336875,0.0755127266902696,0.463769364552017,"Not Significant"
"Prdx6b",0.215203364803346,-1.89301412811721,4.03899374906083,-0.46868458970935,0.639295103602599,1,"Not Significant"
"Preb",3026.85622109244,-0.102490056030322,0.116611362534511,-0.878902825614356,0.379453966486288,0.969758314454832,"Not Significant"
"Prelid1",15806.3432778455,-0.0937568374576729,0.147862814104512,-0.63407989375479,0.526028683646092,1,"Not Significant"
"Prelid2",264.099222751034,0.0971659391592554,0.822243481827345,0.1181717353883,0.905931584902949,1,"Not Significant"
"Prelp",163.269050366762,5.74561114021204,1.29947149555291,4.4214984013692,9.80187897936063e-06,0.000424070428336684,"Upregulated"
"Prep",5976.16255814406,0.0203386431359191,0.122620926352511,0.165866004612047,0.868262401252061,1,"Not Significant"
"Prepl",857.083187834743,0.0510424705948426,0.202493044457363,0.252070241383477,0.800986771336865,1,"Not Significant"
"Prex1",31.9743968026813,1.63087798358591,0.593981690861328,2.74567046203224,0.00603873869531739,0.0794972046726907,"Not Significant"
"Prex2",147.06500435169,-0.432178089220586,0.48962884204115,-0.882664688254342,0.377417466340652,0.967253012318402,"Not Significant"
"Prg4",2.71892408189168,-0.776329629406435,1.56595667919942,-0.495754218311663,0.620067829018645,1,"Not Significant"
"Prickle1",297.227826052898,0.489066954788612,0.851566148092523,0.574314697553565,0.565754865126238,1,"Not Significant"
"Prickle2",0.106985926180306,0.913867797977817,4.08045587181216,0.223962181355967,0.822786730659797,1,"Not Significant"
"Prickle3",232.789111876721,0.0131106336402567,0.243875774874932,0.0537594750728329,0.9571267970092,1,"Not Significant"
"Prickle4",13.0813213166374,0.267241209741087,0.933555781693631,0.286261640687679,0.774677735582999,1,"Not Significant"
"Prim1",1386.49730474179,0.0219685236522728,0.219012436871847,0.100307197006933,0.920100443926822,1,"Not Significant"
"Prim2",1061.49186850217,-0.264441771746541,0.167215245072941,-1.58144534986142,0.113776245252036,0.591568952316374,"Not Significant"
"Primpol",336.025261538475,-0.148433491997811,0.306589180549364,-0.484144586354414,0.628283260434933,1,"Not Significant"
"Prkaa1",1683.79705120274,-0.0255629957543649,0.151522454206252,-0.168707640648221,0.866026608564603,1,"Not Significant"
"Prkaa2",425.908630250509,-1.12544131485214,0.326001733685628,-3.45225561265706,0.000555920814351149,0.0122835365814134,"Downregulated"
"Prkab1",2627.91403240093,-0.30906586841011,0.215445950191502,-1.43454016255768,0.15141817645482,0.693996674821176,"Not Significant"
"Prkab2",248.987011088038,-0.54365522944772,0.301428629122278,-1.80359520272104,0.0712947886830823,0.446471510830939,"Not Significant"
"Prkaca",3346.26453068242,0.0652427155434561,0.219140768587876,0.297720574605421,0.76591643887687,1,"Not Significant"
"Prkacb",1272.180656222,0.365471841043466,0.169985267067965,2.15002068913031,0.0315535783066497,0.263277047185293,"Not Significant"
"Prkag1",2276.28506274225,-0.121129039075191,0.161406383356227,-0.750460028633793,0.452977688871474,1,"Not Significant"
"Prkag2",1028.31156094453,0.166274679198091,0.245021060719445,0.678613824909034,0.49738258082377,1,"Not Significant"
"Prkag3",16.3991465847266,1.95167740214936,0.824407509291079,2.36736975361571,0.0179150245273122,0.178357288581035,"Not Significant"
"Prkar1a",8503.6298930061,-0.00414884828445746,0.124634263660518,-0.0332881838637743,0.973444776449775,1,"Not Significant"
"Prkar1b",19.8673845402753,0.34294096244296,0.732427860733954,0.468224900810442,0.639623766852574,1,"Not Significant"
"Prkar2a",5495.18056172208,-0.283438088370871,0.162628857225132,-1.7428523646237,0.0813594066636769,0.486567151356808,"Not Significant"
"Prkar2b",103.922620656278,-2.33816640736436,0.890806264735662,-2.62477544211949,0.00867061304109509,0.105212244948801,"Not Significant"
"Prkca",634.968767953189,-0.609914722384491,0.15388471461965,-3.96345227589361,7.38736369888922e-05,0.00230322752192059,"Downregulated"
"Prkcb",0.119025901147434,0,4.08045587181216,0,1,1,"Not Significant"
"Prkcd",1449.55393310001,0.0299667278602405,0.1531941418064,0.19561275324817,0.844913277478449,1,"Not Significant"
"Prkcdbp",1339.79258588307,-0.620061380778711,0.252732798930469,-2.45342663636349,0.0141502400125592,0.150358099151038,"Not Significant"
"Prkce",286.806540471614,-0.0488827399072259,0.233322429146013,-0.209507247486418,0.834052278250458,1,"Not Significant"
"Prkcg",35.0605446387399,-0.131467274054961,0.534910992403424,-0.24577411180926,0.805857098257267,1,"Not Significant"
"Prkch",705.415521522182,-0.23651451406253,0.27882522202358,-0.848253656344361,0.396296721001288,0.980778410365052,"Not Significant"
"Prkci",5820.9640213303,-0.0545320750340053,0.169898713896969,-0.320968144980042,0.748234531339359,1,"Not Significant"
"Prkcq",1.46437266430588,2.80577264689064,2.99432002271973,0.937031655134232,0.348742275113369,0.949352332949451,"Not Significant"
"Prkcsh",4229.64392206252,0.0879257696872587,0.120417043221798,0.730177118909212,0.465281926814225,1,"Not Significant"
"Prkcz",746.687021048487,-0.0024984897788031,0.178780084747768,-0.0139752130799586,0.988849756203417,1,"Not Significant"
"Prkd1",51.7445739670786,0.502628797921341,0.445721336937102,1.12767497597332,0.259457209632174,0.860263270664603,"Not Significant"
"Prkd2",556.307228896804,0.115879398988924,0.185569231673776,0.624453730522718,0.532329647932182,1,"Not Significant"
"Prkd3",1045.68758061055,0.477499740549588,0.263018627782029,1.81545978159884,0.0694532812169199,0.438544285939773,"Not Significant"
"Prkdc",531.828801125943,0.224515628510713,0.203986960537674,1.10063715797779,0.271054606669327,0.87635072386642,"Not Significant"
"Prkg1",5.24865889273655,-0.578484422408001,1.29244867382946,-0.447587926794789,0.654450617992793,1,"Not Significant"
"Prkg2",2430.47100719433,-1.42771980192486,0.164898004235085,-8.65819940361106,4.7927459141354e-18,2.79928313024935e-15,"Downregulated"
"Prkra",639.096629925672,-0.141700106337915,0.24119521871128,-0.587491356980571,0.556873753521375,1,"Not Significant"
"Prkrip1",800.542523683098,-0.205275791973846,0.166500997049852,-1.23288025664126,0.217620442508376,0.802329609300955,"Not Significant"
"Prkrir",3364.55729203157,-0.0469096303241453,0.209048055238984,-0.22439639665874,0.822448874256291,1,"Not Significant"
"Prkx",1119.90766107089,-0.118914197606495,0.185932398628999,-0.639556088574813,0.522461238081756,1,"Not Significant"
"Prl2c4",0.230220654623613,-1.00968555386465,4.08045587181216,-0.247444301711379,0.804564392094611,1,"Not Significant"
"Prl3d2",0.333576559240746,0.913852279581514,4.08045587180321,0.223958378252886,0.822789689942407,1,"Not Significant"
"Prl6a1",2.0270639117569,-1.48233331002695,1.86967305127874,-0.79283022719567,0.427876742891315,0.997640018164589,"Not Significant"
"Prl7c1",0.235452606817163,0,4.08045587180321,0,1,1,"Not Significant"
"Prlhr",0.621058160863118,1.0390537904711,3.93792039529354,0.263858505548497,0.791888950577655,1,"Not Significant"
"Prlr",0.196247904847166,1.72407902807382,4.04573492752307,0.426147303014081,0.670000513556677,1,"Not Significant"
"Prmt1",8432.49922959532,0.0299306441616307,0.215660710885413,0.138785799410324,0.889619415808935,1,"Not Significant"
"Prmt10",494.680887598898,0.0561220810915259,0.143038156812295,0.39235741247123,0.694794148330716,1,"Not Significant"
"Prmt2",309.893064250107,0.169894201347492,0.156830746264732,1.08329651802273,0.278676830336959,0.881592817658347,"Not Significant"
"Prmt3",1615.14848599585,-0.151693202560199,0.212396519306213,-0.714198156616224,0.475104656596573,1,"Not Significant"
"Prmt5",4735.00489911023,-0.0581760386327654,0.203097676592846,-0.286443644303189,0.774538351085905,1,"Not Significant"
"Prmt6",1217.05971218803,0.012611002310203,0.203139757267823,0.0620804242351067,0.950498786122078,1,"Not Significant"
"Prmt7",2340.86313614362,-0.0273604239968819,0.143711349099866,-0.190384574135957,0.849007784661844,1,"Not Significant"
"Prnd",11.8445598373674,2.7087419345329,1.16956731492957,2.31602054875825,0.0205571467534223,0.19650972472093,"Not Significant"
"Prnp",506.812458664306,-0.300047096904509,0.276444016371561,-1.08538105053873,0.277752921619831,0.880069926333213,"Not Significant"
"Prob1",9.87880396697668,1.96885035046196,0.891142308016419,2.20935571429034,0.0271499087769648,0.23941655842475,"Not Significant"
"Proc",1.57198718076755,0.981364861820134,2.98617465624892,0.328636123063503,0.742430741006552,1,"Not Significant"
"Proca1",0.532151185864688,1.3822347534931,3.84086392108087,0.359876002351085,0.718939863705403,1,"Not Significant"
"Procr",212.979424322007,-0.813010425139,0.468685858590079,-1.73465960245682,0.0828011156740296,0.491810558928931,"Not Significant"
"Prodh",634.772003277292,0.139121622008657,0.249665086319741,0.557232987837503,0.577368253986777,1,"Not Significant"
"Prok2",0.117726303408582,0,4.08045587181216,0,1,1,"Not Significant"
"Prokr1",204.263345319616,-0.239156335418506,0.278216834490398,-0.859604113663943,0.39000730664719,0.976916527204846,"Not Significant"
"Prokr2",0.106985926180306,0.913867797977817,4.08045587181216,0.223962181355967,0.822786730659797,1,"Not Significant"
"Prom1",8170.93634636085,-0.0893151601378171,0.226867796044105,-0.393688137740155,0.693811300289283,1,"Not Significant"
"Prom2",258.481805904253,0.709639073138982,1.25338613647426,0.566177534989479,0.571273099829105,1,"Not Significant"
"Prorsd1",253.903447813055,-0.187423187784483,0.199387800189351,-0.939993257393353,0.347221019258318,0.948557381897999,"Not Significant"
"Pros1",451.363287804386,-1.27212476603402,0.427129921305903,-2.97830871259179,0.00289843887113487,0.0449437574336505,"Downregulated"
"Prosc",2176.72929401015,-0.155309702412321,0.16296221199189,-0.953041202091993,0.340569195258478,0.942130318806292,"Not Significant"
"Proser1",738.740671474492,0.398742177579535,0.207598188782402,1.9207401563483,0.0547644743553437,0.380635906249239,"Not Significant"
"Proser2",1214.04610647276,-0.300881462018647,0.211697102408556,-1.4212828545852,0.155234545896836,0.701946580494335,"Not Significant"
"Proser3",213.368603137739,0.205165043396969,0.286964701360153,0.714948711198729,0.474640735996866,1,"Not Significant"
"Prox1",415.134252074849,5.85897930079659,0.804149471912551,7.28593315725479,3.19451343238545e-13,9.17610891184556e-11,"Upregulated"
"Prox2",32.1835189568421,0.377051929067174,0.521156952734149,0.723490163738666,0.469378795048307,1,"Not Significant"
"Proz",6.15458399098363,-0.235293680250129,1.26033776328698,-0.186690970551005,0.851902936089027,1,"Not Significant"
"Prpf18",1385.25638399185,-0.0219713798975121,0.146457551923314,-0.150018757032184,0.880749816757322,1,"Not Significant"
"Prpf19",8228.42661578193,-0.107786007310775,0.178249333161247,-0.604692345262634,0.545383435234214,1,"Not Significant"
"Prpf3",1404.85904794949,-0.206207217430259,0.166178661364769,-1.24087663083063,0.214651326912297,0.797752787540599,"Not Significant"
"Prpf31",2959.27415666098,-0.0350209889810489,0.259434578056894,-0.134989673478949,0.892620038968419,1,"Not Significant"
"Prpf38a",1753.61431774064,-0.0294847013655262,0.139253217002669,-0.211734436016376,0.832314221078581,1,"Not Significant"
"Prpf38b",3070.80774542146,-0.17151007325909,0.0876713593088344,-1.95628395192234,0.0504317135993019,0.361712847190736,"Not Significant"
"Prpf39",819.761026889811,-0.130016014880859,0.185324151019601,-0.701560018840222,0.482953592553106,1,"Not Significant"
"Prpf4",1995.68650856089,-0.0354096505762352,0.186719433811201,-0.189640948740446,0.849590496976535,1,"Not Significant"
"Prpf40a",5209.38088306127,-0.15697262683011,0.120992305393313,-1.29737693913539,0.194501523196426,0.768792169963404,"Not Significant"
"Prpf40b",252.739784724211,0.33117074747007,0.387331447700817,0.855006092161857,0.39254777510664,0.978270817155249,"Not Significant"
"Prpf4b",2390.99458769099,-0.00269086461105482,0.192911313276521,-0.0139487133509775,0.988870897867295,1,"Not Significant"
"Prpf6",2859.52849018828,-0.077768078732103,0.137417546052335,-0.565925392835098,0.571444498893717,1,"Not Significant"
"Prpf8",12003.2770019764,0.0315542238658942,0.1715771038927,0.18390696165164,0.854086443354009,1,"Not Significant"
"Prph",1.93832613347791,-0.705532879878095,2.03080473139451,-0.347415420582373,0.728279250025585,1,"Not Significant"
"Prps1",2275.68162371107,-0.451163659281172,0.151170736389636,-2.98446425582209,0.00284075389787892,0.0443238555642337,"Downregulated"
"Prps1l1",0.457842113769522,-1.93487658822014,4.03527298276406,-0.479490878680231,0.63158945563538,1,"Not Significant"
"Prps1l3",3048.10009184782,-0.148275175065604,0.135134828305275,-1.09723878681109,0.272537021887614,0.877293573409263,"Not Significant"
"Prps2",2198.7030433904,-0.132635140595144,0.130517288278065,-1.01622660373212,0.309521490490576,0.910992798297732,"Not Significant"
"Prpsap1",2750.13003373637,-0.0629977114891788,0.153920896214427,-0.409286283010052,0.68232958071843,1,"Not Significant"
"Prpsap2",751.58913682769,0.253744566752784,0.136447485295234,1.85965000530243,0.0629350596069306,0.413789161137951,"Not Significant"
"Prr11",1300.67035011622,-0.0799750357757449,0.213910166407696,-0.373872065637679,0.708499500185779,1,"Not Significant"
"Prr12",1690.68125192453,0.156344320819224,0.165787866505189,0.943038378591665,0.345661272788837,0.947641683419439,"Not Significant"
"Prr13",3313.55720028717,-0.103075652799333,0.185293422285809,-0.556283388410532,0.578017141268224,1,"Not Significant"
"Prr14",1085.23783537716,0.181140733064542,0.146299473179485,1.23815027578611,0.215660344913225,0.799238697878498,"Not Significant"
"Prr14l",1278.49498571498,-0.0355975367036323,0.218710432708286,-0.162761036420754,0.870706587540011,1,"Not Significant"
"Prr15",546.119521561491,0.970009138610016,0.344039389398219,2.81947116667868,0.00481028523700594,0.0668935062879509,"Not Significant"
"Prr15l",1314.71684803085,0.508509151842038,0.16435699939413,3.09393061273056,0.00197523676834756,0.0335694458341279,"Upregulated"
"Prr18",55.0620340146568,1.60511827584036,0.577838382627902,2.77779795198196,0.00547286378649662,0.0738225706443369,"Not Significant"
"Prr19",1.83917520229903,1.71672882017574,2.18415855841622,0.785990931638488,0.431872799867856,0.997991777541264,"Not Significant"
"Prr22",14.5978947992639,-0.00551229698593413,0.70401349615837,-0.00782981720664929,0.993752773569087,1,"Not Significant"
"Prr29",0.114702204983179,0,4.08045587181216,0,1,1,"Not Significant"
"Prr3",411.038530745253,-0.112388624362529,0.318246319054835,-0.353149801374965,0.723976138952743,1,"Not Significant"
"Prr30",0.213971852360611,1.83227734481177,4.03585521701816,0.45399977112299,0.649828991528914,1,"Not Significant"
"Prr33",0.212182968425489,-1.87555333030501,4.04057681183397,-0.464179600499592,0.642519075254985,1,"Not Significant"
